product_id,product_name,sku,category,brand,price,discount_percent,stock_quantity,description,rating,is_active,created_at
188,Laptop Model 967,SKU-100188,Laptops,Samsung,1335,19,548,Laptop Model 967 by Samsung,4.9,TRUE,2025-04-08T07:11:55.119
189,Tablet Model 973,SKU-100189,Tablets,Xiaomi,1151,16,274,Tablet Model 973 by Xiaomi,1.7,TRUE,2023-08-06T07:11:55.119
190,Headphone Model 304,SKU-100190,Audio,Asus,58,44,573,Headphone Model 304 by Asus,1.9,TRUE,2025-06-09T07:11:55.119
191,Tablet Model 753,SKU-100191,Tablets,Samsung,388,2,664,Tablet Model 753 by Samsung,3.6,TRUE,2024-10-07T07:11:55.119
192,Mouse Model 289,SKU-100192,Computer Accessories,Sony,297,2,694,Mouse Model 289 by Sony,1.8,TRUE,2023-08-23T07:11:55.119
193,Headphone Model 773,SKU-100193,Audio,Dell,135,23,685,Headphone Model 773 by Dell,1.8,TRUE,2024-04-29T07:11:55.119
194,Monitor Model 196,SKU-100194,Computer Accessories,Asus,236,25,81,Monitor Model 196 by Asus,2,TRUE,2025-07-19T07:11:55.119
195,Tablet Model 290,SKU-100195,Tablets,Lenovo,239,33,991,Tablet Model 290 by Lenovo,1.9,TRUE,2023-05-05T07:11:55.119
196,Smart Watch Model 479,SKU-100196,Wearables,Asus,388,8,505,Smart Watch Model 479 by Asus,3,TRUE,2025-07-07T07:11:55.119
197,Keyboard Model 131,SKU-100197,Computer Accessories,Lenovo,312,22,234,Keyboard Model 131 by Lenovo,4.9,FALSE,2026-01-20T07:11:55.119
198,Smartphone Model 899,SKU-100198,Mobile Phones,Dell,1090,13,229,Smartphone Model 899 by Dell,4.7,TRUE,2023-10-28T07:11:55.119
199,Monitor Model 835,SKU-100199,Computer Accessories,Samsung,257,46,760,Monitor Model 835 by Samsung,4.4,TRUE,2023-12-08T07:11:55.119
200,Printer Model 916,SKU-100200,Office Equipment,Sony,420,23,986,Printer Model 916 by Sony,3.3,TRUE,2025-10-25T07:11:55.119
201,Tablet Model 957,SKU-100201,Tablets,Samsung,395,18,244,Tablet Model 957 by Samsung,2,TRUE,2024-10-03T07:11:55.119
202,Tablet Model 355,SKU-100202,Tablets,Samsung,807,2,709,Tablet Model 355 by Samsung,1.4,TRUE,2025-10-02T07:11:55.119
203,Monitor Model 684,SKU-100203,Computer Accessories,Samsung,206,7,783,Monitor Model 684 by Samsung,3.7,TRUE,2024-07-20T07:11:55.119
204,Headphone Model 732,SKU-100204,Audio,Samsung,420,17,108,Headphone Model 732 by Samsung,2.1,TRUE,2024-02-03T07:11:55.119
205,Smartphone Model 810,SKU-100205,Mobile Phones,Acer,1203,30,821,Smartphone Model 810 by Acer,2.2,TRUE,2025-02-06T07:11:55.119
206,Smartphone Model 695,SKU-100206,Mobile Phones,Samsung,550,41,95,Smartphone Model 695 by Samsung,1.3,TRUE,2025-02-11T07:11:55.121
207,Smartphone Model 233,SKU-100207,Mobile Phones,Acer,1489,47,468,Smartphone Model 233 by Acer,3.1,TRUE,2025-03-06T07:11:55.121
208,Monitor Model 351,SKU-100208,Computer Accessories,Dell,90,22,939,Monitor Model 351 by Dell,3.4,TRUE,2023-10-24T07:11:55.121
209,Smart Watch Model 216,SKU-100209,Wearables,HP,246,31,307,Smart Watch Model 216 by HP,1.5,FALSE,2024-09-25T07:11:55.121
210,Laptop Model 136,SKU-100210,Laptops,Samsung,1073,7,39,Laptop Model 136 by Samsung,4.9,TRUE,2025-05-17T07:11:55.121
211,Keyboard Model 625,SKU-100211,Computer Accessories,Asus,115,12,501,Keyboard Model 625 by Asus,2,TRUE,2023-09-02T07:11:55.121
212,Tablet Model 322,SKU-100212,Tablets,Asus,641,38,232,Tablet Model 322 by Asus,2.5,TRUE,2024-12-28T07:11:55.121
213,Keyboard Model 825,SKU-100213,Computer Accessories,Dell,213,41,178,Keyboard Model 825 by Dell,1.5,TRUE,2023-12-15T07:11:55.121
214,Headphone Model 378,SKU-100214,Audio,Sony,305,7,267,Headphone Model 378 by Sony,1.8,TRUE,2025-12-15T07:11:55.121
215,Camera Model 498,SKU-100215,Cameras,Xiaomi,2055,16,89,Camera Model 498 by Xiaomi,2.3,TRUE,2025-12-11T07:11:55.121
216,Smartphone Model 277,SKU-100216,Mobile Phones,Lenovo,524,20,655,Smartphone Model 277 by Lenovo,4.2,TRUE,2024-01-15T07:11:55.121
217,Monitor Model 876,SKU-100217,Computer Accessories,Logitech,283,45,630,Monitor Model 876 by Logitech,4.8,TRUE,2023-12-29T07:11:55.121
218,Tablet Model 533,SKU-100218,Tablets,Lenovo,610,34,358,Tablet Model 533 by Lenovo,4.9,TRUE,2025-04-23T07:11:55.121
219,Tablet Model 593,SKU-100219,Tablets,Asus,915,44,331,Tablet Model 593 by Asus,4.2,TRUE,2023-05-27T07:11:55.121
220,Keyboard Model 573,SKU-100220,Computer Accessories,Samsung,308,11,694,Keyboard Model 573 by Samsung,3,TRUE,2025-10-26T07:11:55.121
221,Mouse Model 412,SKU-100221,Computer Accessories,HP,221,39,156,Mouse Model 412 by HP,2.9,TRUE,2025-05-12T07:11:55.121
222,Headphone Model 429,SKU-100222,Audio,Logitech,166,46,146,Headphone Model 429 by Logitech,3.6,TRUE,2023-12-31T07:11:55.121
223,Tablet Model 362,SKU-100223,Tablets,Samsung,509,34,447,Tablet Model 362 by Samsung,3.3,TRUE,2023-12-27T07:11:55.121
224,Camera Model 921,SKU-100224,Cameras,Dell,1011,32,759,Camera Model 921 by Dell,3.2,TRUE,2024-03-12T07:11:55.121
225,Headphone Model 210,SKU-100225,Audio,Sony,151,8,862,Headphone Model 210 by Sony,4.8,TRUE,2023-11-02T07:11:55.121
226,Printer Model 656,SKU-100226,Office Equipment,Logitech,934,21,519,Printer Model 656 by Logitech,2.5,FALSE,2025-12-17T07:11:55.121
227,Laptop Model 292,SKU-100227,Laptops,Logitech,2757,13,21,Laptop Model 292 by Logitech,3.6,FALSE,2024-06-12T07:11:55.121
228,Printer Model 864,SKU-100228,Office Equipment,Asus,188,39,382,Printer Model 864 by Asus,1.3,TRUE,2024-09-06T07:11:55.121
229,Monitor Model 731,SKU-100229,Computer Accessories,Lenovo,148,0,209,Monitor Model 731 by Lenovo,3.7,TRUE,2023-05-18T07:11:55.121
230,Printer Model 767,SKU-100230,Office Equipment,Apple,831,42,520,Printer Model 767 by Apple,4.9,TRUE,2025-07-13T07:11:55.121
231,Laptop Model 426,SKU-100231,Laptops,HP,885,25,376,Laptop Model 426 by HP,3.2,TRUE,2023-06-19T07:11:55.121
232,Laptop Model 192,SKU-100232,Laptops,Dell,2319,0,629,Laptop Model 192 by Dell,1.4,TRUE,2026-01-04T07:11:55.123
233,Printer Model 178,SKU-100233,Office Equipment,Xiaomi,601,27,428,Printer Model 178 by Xiaomi,1.8,TRUE,2023-05-08T07:11:55.123
234,Mouse Model 218,SKU-100234,Computer Accessories,Lenovo,155,47,85,Mouse Model 218 by Lenovo,3.9,TRUE,2024-11-17T07:11:55.123
235,Monitor Model 285,SKU-100235,Computer Accessories,Lenovo,226,28,553,Monitor Model 285 by Lenovo,2.7,TRUE,2023-10-23T07:11:55.123
236,Headphone Model 470,SKU-100236,Audio,HP,260,34,299,Headphone Model 470 by HP,3,TRUE,2025-03-18T07:11:55.123
237,Tablet Model 684,SKU-100237,Tablets,Lenovo,685,2,135,Tablet Model 684 by Lenovo,3.1,TRUE,2024-05-08T07:11:55.123
238,Camera Model 286,SKU-100238,Cameras,Asus,364,12,795,Camera Model 286 by Asus,4.7,TRUE,2025-10-31T07:11:55.123
239,Smartphone Model 594,SKU-100239,Mobile Phones,Asus,519,2,869,Smartphone Model 594 by Asus,2,TRUE,2025-08-16T07:11:55.123
240,Tablet Model 818,SKU-100240,Tablets,Acer,1165,5,389,Tablet Model 818 by Acer,2.7,TRUE,2025-09-14T07:11:55.123
241,Printer Model 498,SKU-100241,Office Equipment,HP,180,8,525,Printer Model 498 by HP,2.9,TRUE,2024-06-16T07:11:55.123
242,Keyboard Model 220,SKU-100242,Computer Accessories,Apple,103,10,96,Keyboard Model 220 by Apple,1.2,TRUE,2024-08-27T07:11:55.123
243,Keyboard Model 340,SKU-100243,Computer Accessories,Xiaomi,209,33,297,Keyboard Model 340 by Xiaomi,4.7,TRUE,2023-11-05T07:11:55.123
244,Monitor Model 107,SKU-100244,Computer Accessories,Dell,282,26,388,Monitor Model 107 by Dell,4.2,TRUE,2025-08-15T07:11:55.123
245,Tablet Model 716,SKU-100245,Tablets,Xiaomi,341,46,815,Tablet Model 716 by Xiaomi,2.1,TRUE,2024-10-27T07:11:55.123
246,Headphone Model 779,SKU-100246,Audio,Acer,128,33,747,Headphone Model 779 by Acer,2.2,TRUE,2024-12-16T07:11:55.123
247,Tablet Model 943,SKU-100247,Tablets,Asus,422,5,934,Tablet Model 943 by Asus,1.2,TRUE,2024-08-17T07:11:55.123
248,Laptop Model 389,SKU-100248,Laptops,HP,2833,14,669,Laptop Model 389 by HP,1.2,TRUE,2025-03-19T07:11:55.123
249,Keyboard Model 316,SKU-100249,Computer Accessories,Apple,328,43,182,Keyboard Model 316 by Apple,1.7,TRUE,2025-09-08T07:11:55.123
250,Mouse Model 182,SKU-100250,Computer Accessories,Samsung,290,32,15,Mouse Model 182 by Samsung,3.6,FALSE,2023-09-05T07:11:55.123
251,Printer Model 956,SKU-100251,Office Equipment,Logitech,444,43,390,Printer Model 956 by Logitech,3.5,TRUE,2025-09-28T07:11:55.123
252,Monitor Model 975,SKU-100252,Computer Accessories,Xiaomi,220,22,254,Monitor Model 975 by Xiaomi,1.5,TRUE,2025-03-20T07:11:55.123
253,Monitor Model 175,SKU-100253,Computer Accessories,Asus,196,43,188,Monitor Model 175 by Asus,2.3,TRUE,2025-12-26T07:11:55.123
254,Smart Watch Model 377,SKU-100254,Wearables,Dell,670,0,136,Smart Watch Model 377 by Dell,4.3,TRUE,2024-05-18T07:11:55.123
255,Camera Model 785,SKU-100255,Cameras,Dell,1156,39,922,Camera Model 785 by Dell,2.6,TRUE,2023-12-19T07:11:55.123
256,Mouse Model 227,SKU-100256,Computer Accessories,Xiaomi,215,12,69,Mouse Model 227 by Xiaomi,3.8,TRUE,2023-06-27T07:11:55.123
257,Printer Model 472,SKU-100257,Office Equipment,HP,349,45,192,Printer Model 472 by HP,2.2,TRUE,2024-04-16T07:11:55.123
258,Smart Watch Model 683,SKU-100258,Wearables,Samsung,199,49,599,Smart Watch Model 683 by Samsung,4.3,TRUE,2025-06-11T07:11:55.123
259,Mouse Model 882,SKU-100259,Computer Accessories,HP,91,7,669,Mouse Model 882 by HP,3.8,TRUE,2023-12-27T07:11:55.123
260,Smartphone Model 688,SKU-100260,Mobile Phones,Logitech,1251,32,300,Smartphone Model 688 by Logitech,3.8,TRUE,2024-11-05T07:11:55.123
261,Smart Watch Model 290,SKU-100261,Wearables,Logitech,194,11,508,Smart Watch Model 290 by Logitech,3,TRUE,2024-11-21T07:11:55.123
262,Laptop Model 941,SKU-100262,Laptops,Sony,2752,11,527,Laptop Model 941 by Sony,1.3,TRUE,2025-02-28T07:11:55.123
263,Smartphone Model 454,SKU-100263,Mobile Phones,Lenovo,868,23,793,Smartphone Model 454 by Lenovo,2.6,TRUE,2024-02-13T07:11:55.123
264,Camera Model 363,SKU-100264,Cameras,Lenovo,1510,34,728,Camera Model 363 by Lenovo,2,TRUE,2025-05-29T07:11:55.123
265,Camera Model 627,SKU-100265,Cameras,Samsung,1440,49,292,Camera Model 627 by Samsung,1.8,TRUE,2025-03-15T07:11:55.123
266,Smartphone Model 765,SKU-100266,Mobile Phones,Acer,602,36,298,Smartphone Model 765 by Acer,4.1,TRUE,2023-10-29T07:11:55.123
267,Printer Model 912,SKU-100267,Office Equipment,Acer,547,12,476,Printer Model 912 by Acer,3.9,TRUE,2024-01-21T07:11:55.123
268,Printer Model 490,SKU-100268,Office Equipment,Samsung,468,49,176,Printer Model 490 by Samsung,1.4,FALSE,2024-11-01T07:11:55.125
269,Smart Watch Model 587,SKU-100269,Wearables,Asus,531,46,932,Smart Watch Model 587 by Asus,1.4,FALSE,2025-04-24T07:11:55.125
270,Headphone Model 810,SKU-100270,Audio,Acer,168,25,174,Headphone Model 810 by Acer,3.5,FALSE,2023-08-07T07:11:55.125
271,Keyboard Model 302,SKU-100271,Computer Accessories,Xiaomi,204,49,911,Keyboard Model 302 by Xiaomi,3.7,TRUE,2024-11-19T07:11:55.125
272,Mouse Model 247,SKU-100272,Computer Accessories,Logitech,38,35,106,Mouse Model 247 by Logitech,4.6,TRUE,2024-05-30T07:11:55.125
273,Camera Model 692,SKU-100273,Cameras,Sony,2136,36,766,Camera Model 692 by Sony,1.6,TRUE,2025-09-21T07:11:55.125
274,Headphone Model 476,SKU-100274,Audio,Lenovo,312,44,241,Headphone Model 476 by Lenovo,1.9,TRUE,2025-04-23T07:11:55.125
275,Monitor Model 771,SKU-100275,Computer Accessories,Xiaomi,110,38,148,Monitor Model 771 by Xiaomi,2.5,FALSE,2024-07-07T07:11:55.125
276,Smart Watch Model 269,SKU-100276,Wearables,Dell,531,30,656,Smart Watch Model 269 by Dell,4.4,TRUE,2024-03-25T07:11:55.125
277,Camera Model 545,SKU-100277,Cameras,Logitech,1067,37,511,Camera Model 545 by Logitech,1.1,TRUE,2025-05-02T07:11:55.125
278,Keyboard Model 441,SKU-100278,Computer Accessories,Acer,182,23,428,Keyboard Model 441 by Acer,3.9,TRUE,2025-10-07T07:11:55.125
279,Keyboard Model 606,SKU-100279,Computer Accessories,Acer,102,23,499,Keyboard Model 606 by Acer,1.3,TRUE,2023-08-18T07:11:55.125
280,Tablet Model 102,SKU-100280,Tablets,Sony,1058,24,128,Tablet Model 102 by Sony,4.6,TRUE,2024-02-17T07:11:55.125
281,Laptop Model 162,SKU-100281,Laptops,Sony,2763,7,540,Laptop Model 162 by Sony,1.8,TRUE,2025-10-06T07:11:55.125
282,Tablet Model 323,SKU-100282,Tablets,Logitech,798,23,932,Tablet Model 323 by Logitech,4,TRUE,2025-06-25T07:11:55.125
283,Keyboard Model 387,SKU-100283,Computer Accessories,Samsung,210,12,95,Keyboard Model 387 by Samsung,2.2,TRUE,2026-01-20T07:11:55.125
284,Mouse Model 956,SKU-100284,Computer Accessories,Logitech,90,0,362,Mouse Model 956 by Logitech,4,TRUE,2023-08-17T07:11:55.125
285,Laptop Model 766,SKU-100285,Laptops,Sony,1981,24,390,Laptop Model 766 by Sony,2.2,TRUE,2024-01-21T07:11:55.125
286,Smartphone Model 476,SKU-100286,Mobile Phones,Samsung,1391,32,931,Smartphone Model 476 by Samsung,1.1,TRUE,2024-04-06T07:11:55.125
287,Laptop Model 189,SKU-100287,Laptops,Apple,2089,43,58,Laptop Model 189 by Apple,3.8,TRUE,2023-08-06T07:11:55.125
288,Monitor Model 709,SKU-100288,Computer Accessories,Asus,217,32,236,Monitor Model 709 by Asus,2.6,TRUE,2024-10-16T07:11:55.125
289,Laptop Model 168,SKU-100289,Laptops,Logitech,2328,33,479,Laptop Model 168 by Logitech,1.3,TRUE,2025-11-01T07:11:55.125
290,Tablet Model 647,SKU-100290,Tablets,Asus,749,26,13,Tablet Model 647 by Asus,1.6,TRUE,2023-10-08T07:11:55.125
291,Printer Model 551,SKU-100291,Office Equipment,Dell,873,0,267,Printer Model 551 by Dell,3.6,TRUE,2025-04-28T07:11:55.125
292,Headphone Model 299,SKU-100292,Audio,Lenovo,263,32,824,Headphone Model 299 by Lenovo,4.8,TRUE,2024-05-01T07:11:55.125
293,Tablet Model 656,SKU-100293,Tablets,Lenovo,985,39,623,Tablet Model 656 by Lenovo,2.7,TRUE,2023-06-06T07:11:55.125
294,Tablet Model 849,SKU-100294,Tablets,HP,247,17,302,Tablet Model 849 by HP,4.8,TRUE,2025-08-05T07:11:55.125
295,Monitor Model 871,SKU-100295,Computer Accessories,Asus,226,44,991,Monitor Model 871 by Asus,2.8,TRUE,2024-04-29T07:11:55.125
296,Smartphone Model 685,SKU-100296,Mobile Phones,Logitech,1048,49,126,Smartphone Model 685 by Logitech,2,TRUE,2025-07-04T07:11:55.125
297,Mouse Model 158,SKU-100297,Computer Accessories,Sony,329,6,248,Mouse Model 158 by Sony,4.8,TRUE,2024-10-05T07:11:55.125
298,Headphone Model 550,SKU-100298,Audio,Acer,302,25,857,Headphone Model 550 by Acer,5,TRUE,2025-06-05T07:11:55.125
299,Smartphone Model 334,SKU-100299,Mobile Phones,Asus,1023,10,844,Smartphone Model 334 by Asus,1.5,TRUE,2023-08-13T07:11:55.125
300,Smartphone Model 904,SKU-100300,Mobile Phones,Dell,1246,10,942,Smartphone Model 904 by Dell,2.2,TRUE,2024-12-11T07:11:55.125
301,Monitor Model 685,SKU-100301,Computer Accessories,Dell,268,46,657,Monitor Model 685 by Dell,3.3,TRUE,2024-03-15T07:11:55.125
302,Tablet Model 270,SKU-100302,Tablets,Samsung,1104,20,12,Tablet Model 270 by Samsung,4.4,TRUE,2025-11-07T07:11:55.125
303,Headphone Model 346,SKU-100303,Audio,Samsung,367,33,222,Headphone Model 346 by Samsung,1.8,TRUE,2024-10-15T07:11:55.125
304,Tablet Model 525,SKU-100304,Tablets,Samsung,868,4,413,Tablet Model 525 by Samsung,2,TRUE,2024-08-20T07:11:55.125
305,Tablet Model 125,SKU-100305,Tablets,Acer,543,19,74,Tablet Model 125 by Acer,4.9,TRUE,2025-09-11T07:11:55.125
306,Headphone Model 820,SKU-100306,Audio,Apple,410,31,527,Headphone Model 820 by Apple,4.7,TRUE,2024-04-30T07:11:55.125
307,Keyboard Model 192,SKU-100307,Computer Accessories,Asus,43,20,851,Keyboard Model 192 by Asus,4.5,TRUE,2024-10-02T07:11:55.125
308,Camera Model 180,SKU-100308,Cameras,Xiaomi,950,43,191,Camera Model 180 by Xiaomi,3.7,FALSE,2023-08-12T07:11:55.125
309,Monitor Model 247,SKU-100309,Computer Accessories,Apple,244,3,885,Monitor Model 247 by Apple,2,TRUE,2024-06-13T07:11:55.127
310,Mouse Model 854,SKU-100310,Computer Accessories,Dell,226,41,740,Mouse Model 854 by Dell,1.4,TRUE,2025-12-09T07:11:55.127
311,Laptop Model 619,SKU-100311,Laptops,Logitech,1909,42,346,Laptop Model 619 by Logitech,3.8,TRUE,2025-11-30T07:11:55.127
312,Headphone Model 351,SKU-100312,Audio,Asus,89,30,661,Headphone Model 351 by Asus,4.7,TRUE,2024-03-18T07:11:55.127
313,Smart Watch Model 947,SKU-100313,Wearables,Asus,394,7,549,Smart Watch Model 947 by Asus,1.2,TRUE,2024-12-30T07:11:55.127
314,Smartphone Model 654,SKU-100314,Mobile Phones,Samsung,632,14,847,Smartphone Model 654 by Samsung,3.2,TRUE,2025-05-08T07:11:55.127
315,Laptop Model 718,SKU-100315,Laptops,Lenovo,1856,26,724,Laptop Model 718 by Lenovo,4.1,TRUE,2025-08-29T07:11:55.127
316,Smart Watch Model 398,SKU-100316,Wearables,Apple,290,44,93,Smart Watch Model 398 by Apple,2.3,TRUE,2025-06-17T07:11:55.127
317,Laptop Model 397,SKU-100317,Laptops,Xiaomi,2387,0,709,Laptop Model 397 by Xiaomi,2.6,TRUE,2023-12-09T07:11:55.127
318,Keyboard Model 373,SKU-100318,Computer Accessories,Lenovo,185,36,839,Keyboard Model 373 by Lenovo,3.9,TRUE,2023-12-15T07:11:55.127
319,Smart Watch Model 920,SKU-100319,Wearables,Lenovo,506,11,485,Smart Watch Model 920 by Lenovo,3,TRUE,2024-09-23T07:11:55.127
320,Mouse Model 931,SKU-100320,Computer Accessories,Asus,283,37,334,Mouse Model 931 by Asus,4.5,TRUE,2025-08-24T07:11:55.127
321,Laptop Model 817,SKU-100321,Laptops,Apple,2712,4,663,Laptop Model 817 by Apple,3.1,TRUE,2025-07-18T07:11:55.127
322,Smart Watch Model 858,SKU-100322,Wearables,Lenovo,526,43,813,Smart Watch Model 858 by Lenovo,1.1,TRUE,2023-06-03T07:11:55.127
323,Keyboard Model 587,SKU-100323,Computer Accessories,Apple,140,4,394,Keyboard Model 587 by Apple,3.8,TRUE,2026-01-04T07:11:55.127
324,Tablet Model 636,SKU-100324,Tablets,Samsung,507,12,479,Tablet Model 636 by Samsung,5,TRUE,2024-05-02T07:11:55.127
325,Keyboard Model 533,SKU-100325,Computer Accessories,Logitech,31,13,743,Keyboard Model 533 by Logitech,4.3,TRUE,2025-04-22T07:11:55.127
326,Monitor Model 282,SKU-100326,Computer Accessories,Acer,138,30,553,Monitor Model 282 by Acer,1.6,TRUE,2023-09-25T07:11:55.127
327,Printer Model 793,SKU-100327,Office Equipment,Asus,440,12,463,Printer Model 793 by Asus,3,TRUE,2025-03-22T07:11:55.127
328,Smartphone Model 464,SKU-100328,Mobile Phones,Dell,1052,36,68,Smartphone Model 464 by Dell,1.2,FALSE,2024-10-30T07:11:55.127
329,Camera Model 572,SKU-100329,Cameras,Asus,1968,9,908,Camera Model 572 by Asus,1.1,TRUE,2026-01-18T07:11:55.127
330,Laptop Model 100,SKU-100330,Laptops,Lenovo,1865,20,668,Laptop Model 100 by Lenovo,1.5,TRUE,2025-05-03T07:11:55.127
331,Tablet Model 281,SKU-100331,Tablets,Lenovo,317,14,820,Tablet Model 281 by Lenovo,3.7,TRUE,2024-12-12T07:11:55.127
332,Laptop Model 640,SKU-100332,Laptops,Samsung,1565,2,16,Laptop Model 640 by Samsung,2.5,TRUE,2024-05-30T07:11:55.127
333,Monitor Model 380,SKU-100333,Computer Accessories,Xiaomi,66,20,538,Monitor Model 380 by Xiaomi,3.5,TRUE,2024-12-17T07:11:55.127
334,Printer Model 775,SKU-100334,Office Equipment,Asus,567,27,545,Printer Model 775 by Asus,1.5,TRUE,2024-12-22T07:11:55.127
335,Mouse Model 625,SKU-100335,Computer Accessories,Apple,38,4,708,Mouse Model 625 by Apple,1.3,TRUE,2025-11-23T07:11:55.127
336,Tablet Model 673,SKU-100336,Tablets,Samsung,1110,9,826,Tablet Model 673 by Samsung,1.4,TRUE,2024-07-19T07:11:55.127
337,Headphone Model 594,SKU-100337,Audio,Xiaomi,109,45,318,Headphone Model 594 by Xiaomi,1.5,TRUE,2023-07-22T07:11:55.127
338,Camera Model 881,SKU-100338,Cameras,Xiaomi,666,22,997,Camera Model 881 by Xiaomi,3.3,TRUE,2023-10-05T07:11:55.127
339,Smartphone Model 851,SKU-100339,Mobile Phones,Acer,1346,18,363,Smartphone Model 851 by Acer,4.3,TRUE,2025-05-18T07:11:55.127
340,Headphone Model 952,SKU-100340,Audio,Lenovo,207,26,927,Headphone Model 952 by Lenovo,1,TRUE,2025-10-16T07:11:55.127
341,Printer Model 706,SKU-100341,Office Equipment,Logitech,843,32,582,Printer Model 706 by Logitech,3.5,TRUE,2024-09-20T07:11:55.127
342,Tablet Model 134,SKU-100342,Tablets,Apple,915,37,709,Tablet Model 134 by Apple,1.7,TRUE,2025-06-26T07:11:55.127
343,Laptop Model 836,SKU-100343,Laptops,Sony,2102,7,90,Laptop Model 836 by Sony,1.3,TRUE,2025-03-26T07:11:55.127
344,Smart Watch Model 860,SKU-100344,Wearables,Xiaomi,643,8,55,Smart Watch Model 860 by Xiaomi,4.2,TRUE,2024-07-05T07:11:55.127
345,Camera Model 731,SKU-100345,Cameras,Acer,1404,16,539,Camera Model 731 by Acer,2.9,TRUE,2024-03-17T07:11:55.127
346,Monitor Model 989,SKU-100346,Computer Accessories,Xiaomi,108,23,614,Monitor Model 989 by Xiaomi,3.6,TRUE,2023-10-25T07:11:55.127
347,Tablet Model 649,SKU-100347,Tablets,HP,1071,42,328,Tablet Model 649 by HP,3.2,TRUE,2025-01-12T07:11:55.127
348,Mouse Model 635,SKU-100348,Computer Accessories,Logitech,64,40,306,Mouse Model 635 by Logitech,4.7,TRUE,2025-11-29T07:11:55.127
349,Smart Watch Model 616,SKU-100349,Wearables,Asus,659,34,974,Smart Watch Model 616 by Asus,1.6,TRUE,2024-12-12T07:11:55.129
350,Smart Watch Model 405,SKU-100350,Wearables,Asus,254,37,591,Smart Watch Model 405 by Asus,3.3,TRUE,2025-10-29T07:11:55.129
351,Mouse Model 628,SKU-100351,Computer Accessories,Logitech,32,17,14,Mouse Model 628 by Logitech,4.4,TRUE,2025-11-12T07:11:55.129
352,Headphone Model 527,SKU-100352,Audio,HP,103,19,602,Headphone Model 527 by HP,4.1,TRUE,2025-01-20T07:11:55.129
353,Laptop Model 124,SKU-100353,Laptops,Sony,819,6,733,Laptop Model 124 by Sony,4.2,TRUE,2025-01-25T07:11:55.129
354,Smartphone Model 679,SKU-100354,Mobile Phones,Xiaomi,706,49,883,Smartphone Model 679 by Xiaomi,3.6,TRUE,2023-05-04T07:11:55.129
355,Tablet Model 370,SKU-100355,Tablets,Lenovo,732,22,832,Tablet Model 370 by Lenovo,1.6,TRUE,2025-07-15T07:11:55.129
356,Mouse Model 301,SKU-100356,Computer Accessories,Acer,188,10,563,Mouse Model 301 by Acer,3,TRUE,2024-08-30T07:11:55.129
357,Headphone Model 641,SKU-100357,Audio,Samsung,345,32,24,Headphone Model 641 by Samsung,3.9,TRUE,2024-05-10T07:11:55.129
358,Laptop Model 245,SKU-100358,Laptops,Lenovo,868,0,892,Laptop Model 245 by Lenovo,4.3,TRUE,2025-03-19T07:11:55.129
359,Headphone Model 643,SKU-100359,Audio,Asus,54,35,613,Headphone Model 643 by Asus,4.6,TRUE,2023-12-26T07:11:55.129
360,Smartphone Model 882,SKU-100360,Mobile Phones,Xiaomi,318,2,94,Smartphone Model 882 by Xiaomi,3.9,TRUE,2026-01-15T07:11:55.129
361,Printer Model 772,SKU-100361,Office Equipment,Xiaomi,785,22,564,Printer Model 772 by Xiaomi,1.6,TRUE,2023-10-17T07:11:55.129
362,Monitor Model 139,SKU-100362,Computer Accessories,Lenovo,149,43,594,Monitor Model 139 by Lenovo,1.4,FALSE,2025-02-20T07:11:55.129
363,Printer Model 148,SKU-100363,Office Equipment,HP,710,27,26,Printer Model 148 by HP,1.8,TRUE,2023-10-19T07:11:55.129
